月份,股票代號,股票名稱,最高價,最低價,加權(A/B)平均價,成交筆數,成交金額(A),成交股數(B),週轉率(%)
"11405","066124","直得統一4C購01","0.22","0.15","0.19","8","7590","39000","0.78"
"11405","066125","直得統一51購01","0.34","0.20","0.26","23","47100","179000","3.58"
"11405","066127","直得統一53購01","0.34","0.34","0.34","1","3400","10000","0.20"
"11405","066128","直得統一55購01","0.62","0.49","0.56","6","71810","128000","1.28"
"11405","066129","直得統一59購01","0.43","0.37","0.39","4","15900","40000","0.40"
"11405","066130","直得統一61購01","0.40","0.31","0.36","14","72330","199000","0.99"
"11405","066132","為升統一51購01","0.35","0.27","0.29","14","101090","339000","6.78"
"11405","066133","國巨統一51購04","0.34","0.27","0.29","14","65730","226000","4.52"
"11405","066134","華碩統一4B購03","0.47","0.32","0.40","15","50080","124000","2.48"
"11405","066135","所羅門統一51購02","0.53","0.33","0.39","19","281590","704000","14.08"
"11405","066136","所羅門統一51購03","0.54","0.32","0.39","41","377890","948000","9.48"
"11405","066137","所羅門統一51購04","0.53","0.37","0.43","13","234680","534000","10.68"
"11405","066138","所羅門統一53購03","0.36","0.29","0.30","17","179590","585000","5.85"
"11405","066139","所羅門統一57購01","0.46","0.35","0.39","18","95800","240000","4.80"
"11405","066140","技嘉統一4B購03","1.01","0.60","0.79","106","5431590","6871000","137.42"
"11405","066141","聯發科統一61購01","0.74","0.61","0.64","43","466470","719000","14.38"
"11405","066142","中信金統一4B購01","0.91","0.57","0.74","161","4074890","5457000","109.13"
"11405","066143","大立光統一55購01","0.34","0.33","0.33","5","82990","247000","4.94"
"11405","066144","華晶科統一51購02","0.58","0.34","0.46","33","225520","485000","9.70"
"11405","066145","華晶科統一51購03","0.70","0.57","0.65","3","40050","61000","1.22"
"11405","066146","華晶科統一51購04","0.74","0.56","0.68","9","91710","133000","2.66"
"11405","066147","華晶科統一51購05","0.77","0.41","0.70","84","1472040","2086000","41.72"
"11405","066148","華晶科統一54購01","0.79","0.48","0.74","96","1180320","1578000","31.56"
"11405","066149","華晶科統一55購01","0.65","0.62","0.63","7","82260","129000","1.29"
"11405","066150","華擎統一51購01","0.32","0.32","0.32","2","16000","50000","1.00"
"11405","066151","嘉澤統一51購02","0.54","0.49","0.51","6","157620","306000","6.12"
"11405","066152","嘉澤統一57購01","0.38","0.34","0.36","11","149430","412000","8.24"
"11405","066153","精成科統一51購04","1.15","0.42","0.81","95","1853290","2270000","45.40"
"11405","066154","同欣電統一51購03","0.23","0.20","0.21","2","860","4000","0.08"
"11405","066155","緯穎統一51購03","0.44","0.44","0.44","2","15840","36000","0.72"
"11405","066158","洋基統一51購01","0.55","0.41","0.48","5","6240","13000","0.26"
"11405","06615P","滬深2X元富47售05","1.76","1.55","1.59","3","9560","6000","0.12"
"11405","066160","泓德統一51購03","0.70","0.62","0.67","8","125980","186000","3.72"
"11405","066170","泓德統一55購02","0.90","0.64","0.78","72","1366570","1746000","34.92"
"11405","066171","和大中信47購02","0.12","0.03","0.07","45","43580","607000","12.14"
"11405","066173","滬深2X永豐47購06","0.82","0.47","0.63","6","88890","139000","6.95"
"11405","06617P","臺股指元富47售08","7.75","4.80","6.33","3","126750","20000","2.00"
"11405","066180","台塑永豐4A購01","1.47","1.01","1.29","48","923470","711000","17.77"
"11405","066183","直得永豐49購01","0.39","0.29","0.34","7","42340","122000","6.05"
"11405","066185","國巨永豐47購03","0.09","0.07","0.08","4","21680","252000","10.21"
"11405","066186","台積電永豐47購17","0.16","0.16","0.16","1","480","3000","0.18"
"11405","066188","技嘉永豐4A購01","0.60","0.32","0.43","33","737940","1705000","42.62"
"11405","066189","聯發科永豐48購03","0.39","0.23","0.29","11","75750","260000","32.50"
"11405","06618P","聯發科國泰49售01","2.45","1.76","2.10","19","877240","417000","26.90"
"11405","066191","智原永豐47購02","0.04","0.04","0.04","1","80","2000","0.15"
"11405","066192","華晶科永豐49購01","1.53","0.68","1.29","233","9681380","7491000","187.27"
"11405","066193","華晶科永豐4A購01","1.90","0.79","1.53","111","2884210","1885000","47.12"
"11405","066194","緯創永豐4B購01","6.50","4.06","5.08","120","8766390","1724000","57.46"
"11405","066195","牧德永豐48購01","2.27","1.07","1.34","15","103520","77000","7.26"
"11405","066196","材料永豐48購02","0.32","0.32","0.32","2","97920","306000","2.56"
"11405","066197","精成科永豐51購01","3.42","0.77","1.87","242","4365310","2330000","23.30"
"11405","066199","上証2X群益47購04","2.00","1.17","1.37","14","370200","270000","12.59"
"11405","066202","元債2X群益51購04","0.69","0.50","0.57","7","92300","160000","6.25"
"11405","066203","台塑群益47購02","1.42","1.02","1.24","40","1340410","1077000","49.13"
"11405","066204","三芳群益47購01","0.63","0.42","0.57","6","631200","1097000","43.84"
"11405","066205","上銀群益49購01","0.60","0.19","0.45","24","176190","391000","18.92"
"11405","066207","鴻海群益49購05","0.22","0.11","0.15","120","726180","4638000","195.28"
"11405","066208","台積電群益47購32","1.10","0.12","0.21","16","35850","163000","2.24"
"11405","066209","華邦電群益47購03","1.33","0.39","0.80","4","95230","119000","4.57"
"11405","06620P","華晶科國票48售02","0.38","0.07","0.31","12","533630","1721000","34.42"
"11405","066210","智邦群益47購03","1.08","0.94","1.03","11","122250","118000","5.58"
"11405","066211","所羅門群益49購03","1.72","0.90","1.28","38","1083270","840000","39.38"
"11405","066212","金像電群益47購10","1.41","0.69","0.98","65","1690300","1718000","68.72"
"11405","066213","台光電群益51購01","1.25","0.65","0.89","205","3734260","4170000","215.28"
"11405","066214","長榮航群益47購08","0.97","0.66","0.88","4","81580","92000","3.68"
"11405","066215","漢翔群益47購02","1.96","0.89","1.54","84","5224560","3374000","133.62"
"11405","066216","永豐金群益47購02","0.41","0.24","0.37","20","141910","382000","14.99"
"11405","066219","健策群益48購01","0.31","0.08","0.18","80","155950","851000","25.96"
"11405","06621P","和椿國票47售03","1.68","0.55","0.77","248","1682990","2173000","43.46"
"11405","066220","世芯群益51購01","0.52","0.42","0.45","5","66440","145000","3.67"
"11405","066221","神達群益47購07","0.40","0.10","0.20","43","271740","1310000","51.37"
"11405","066223","台耀群益49購01","0.25","0.25","0.25","1","2500","10000","0.40"
"11405","066224","材料群益47購07","2.51","1.28","1.70","105","3534000","2073000","71.82"
"11405","066226","和椿群益47購01","1.10","0.21","0.48","68","603630","1235000","45.27"
"11405","066227","台塑化群益48購01","1.26","0.62","0.79","75","4283390","5382000","215.28"
"11405","066229","伊雲谷群益47購01","0.06","0.06","0.06","1","1800","30000","0.80"
"11405","06622P","和椿國票49售02","1.65","0.69","1.01","460","7929070","7779000","155.58"
"11405","066231","志強群益47購01","0.10","0.10","0.10","1","100","1000","0.06"
"11405","066232","志強群益49購01","0.43","0.28","0.34","18","330800","958000","35.38"
"11405","066233","泓德群益48購01","0.80","0.40","0.56","105","1338130","2383000","93.19"
"11405","066234","泓德群益49購01","1.36","0.73","1.14","165","2042470","1777000","88.85"
"11405","066235","菱光群益47購01","0.22","0.19","0.20","2","6000","30000","1.17"
"11405","066237","為升國票49購01","0.13","0.08","0.10","9","95100","900000","25.71"
"11405","06623P","臺股指國票47售05","5.30","3.26","4.28","2","8560","2000","0.40"
"11405","066242","技嘉國票48購01","1.24","0.72","0.86","13","126810","146000","14.60"
"11405","066243","技嘉國票49購01","1.48","0.88","1.09","26","793320","724000","72.40"
"11405","066244","盟立國票48購02","0.30","0.21","0.26","3","13250","50000","3.33"
"11405","066245","華晶科國票48購01","0.96","0.33","0.73","89","1137890","1546000","193.25"
"11405","066247","健策國票49購01","0.40","0.13","0.34","9","88150","257000","12.85"
"11405","066248","精成科國票47購01","3.40","0.34","2.09","15","473640","226000","37.66"
"11405","066249","精成科國票48購01","3.33","0.74","1.60","27","681740","424000","53.00"
"11405","06624P","臺股指國票47售06","4.93","4.93","4.93","1","14790","3000","0.30"
"11405","066250","精成科國票49購01","2.71","0.44","1.39","293","8231700","5897000","196.56"
"11405","066251","和椿國票47購01","0.77","0.24","0.44","13","137860","312000","6.24"
"11405","066252","和椿國票48購01","0.59","0.18","0.36","153","1628320","4457000","89.14"
"11405","066253","菱光國票47購01","0.25","0.11","0.14","5","37590","251000","16.73"
"11405","066254","菱光國票48購01","0.25","0.20","0.22","3","33500","150000","10.00"
"11405","066255","直得台新47購01","0.20","0.09","0.12","7","61500","480000","96.00"
"11405","066256","華晶科台新47購01","1.11","0.63","0.85","9","109070","128000","25.60"
"11405","066257","台灣50元大47購13","0.45","0.35","0.40","4","2030","5000","0.10"
"11405","066259","直得元大47購01","0.13","0.01","0.07","2","1400","20000","1.00"
"11405","066262","直得元大47購03","0.10","0.05","0.08","7","30500","380000","19.00"
"11405","066263","華通元大51購01","1.40","0.91","1.16","121","1599980","1372000","52.76"
"11405","066265","台積電元大4B購01","0.49","0.35","0.40","31","349900","866000","5.77"
"11405","06626P","臺股指國票48售03","4.71","4.40","4.56","25","840490","184000","26.28"
"11405","066274","聯發科元大47購06","0.32","0.20","0.30","5","61530","203000","8.12"
"11405","066275","盟立元大47購05","0.09","0.05","0.07","6","23220","298000","11.03"
"11405","066276","陽明元大4A購05","0.95","0.45","0.73","28","58820","80000","1.60"
"11405","066277","智原元大47購10","0.01","0.01","0.01","3","10000","1000000","50.00"
"11405","066279","華晶科元大47購01","1.40","0.56","0.94","43","572360","604000","30.20"
"11405","06627P","鴻海統一53售11","1.10","0.89","1.00","9","35170","35000","1.16"
"11405","066281","世芯元大4A購03","0.60","0.35","0.47","2","95000","200000","2.22"
"11405","066282","海華元大47購04","0.42","0.24","0.33","25","146200","440000","15.17"
"11405","066285","精成科元大47購01","2.85","0.40","1.37","119","2417880","1753000","67.42"
"11405","066286","精成科元大47購02","2.76","0.45","1.16","57","1854300","1591000","48.21"
"11405","066287","精成科元大47購03","3.35","0.55","1.40","77","1359870","969000","30.28"
"11405","066288","精成科元大47購04","3.90","0.75","1.03","62","1746650","1689000","64.96"
"11405","066289","精成科元大4A購01","3.93","0.81","2.13","386","12932310","6068000","216.71"
"11405","06628P","台積電統一4B售03","0.85","0.81","0.81","4","21230","26000","0.52"
"11405","066290","精成科元大51購01","5.10","1.61","2.44","284","8541150","3487000","124.53"
"11405","066291","和椿元大47購01","0.26","0.05","0.17","29","200540","1158000","23.16"
"11405","066292","和椿元大47購02","0.33","0.14","0.27","33","532090","1908000","38.16"
"11405","066293","和椿元大47購03","0.31","0.10","0.24","13","76050","312000","6.24"
"11405","066294","和椿元大47購04","0.43","0.21","0.31","60","989570","3126000","62.52"
"11405","066295","和椿元大47購05","0.46","0.21","0.35","71","1255600","3531000","70.62"
"11405","066296","矽力元大48購03","1.34","0.79","0.90","13","47180","52000","1.04"
"11405","066297","矽力元大4C購01","1.44","0.69","1.25","70","2023030","1607000","32.14"
"11405","066299","愛普元大47購11","0.11","0.11","0.11","1","2420","22000","0.88"
"11405","06629P","台積電統一51售06","1.16","0.96","0.99","48","441350","442000","8.84"
"11405","066300","汎銓元大47購01","0.10","0.04","0.08","4","6050","72000","1.84"
"11405","066302","菱光元大47購01","0.11","0.07","0.10","4","2960","29000","0.58"
"11405","066303","菱光元大47購02","0.15","0.15","0.15","1","12000","80000","1.60"
"11405","066304","菱光元大47購03","0.23","0.12","0.19","10","167440","838000","32.23"
"11405","066305","智邦第一47購01","2.26","1.22","1.45","34","858710","592000","11.84"
"11405","066306","鴻準第一47購02","0.20","0.16","0.17","8","15600","88000","1.76"
"11405","066307","台灣50中信4A購03","0.02","0.02","0.02","3","420","21000","0.21"
"11405","06630P","聯發科統一49售07","0.82","0.64","0.73","43","5293300","7167000","143.34"
"11405","066312","臺股指中信4B購07","0.02","0.01","0.01","16","8620","481000","2.40"
"11405","066313","台灣50永豐51購01","3.74","2.57","3.27","14","318030","97000","3.23"
"11405","066314","滬深2X永豐48購04","0.26","0.17","0.19","27","446940","2240000","16.59"
"11405","066315","道瓊銀永豐49購01","1.17","0.83","1.06","69","3364610","3145000","258.42"
"11405","066316","鴻海永豐4B購02","0.34","0.17","0.22","20","468710","2089000","69.63"
"11405","066317","鴻海永豐4B購03","0.27","0.27","0.27","1","1350","5000","0.16"
"11405","066318","華碩永豐4A購01","1.77","1.35","1.56","21","663430","424000","53.00"
"11405","066319","漢唐永豐49購01","1.54","0.42","1.15","18","332730","287000","28.70"
"11405","06631P","聯發科統一51售01","0.91","0.77","0.85","65","2264090","2635000","52.70"
"11405","066320","京元電永豐4A購01","0.68","0.50","0.58","20","252100","434000","10.85"
"11405","066321","全新永豐4A購01","1.45","0.76","1.09","71","928570","850000","24.28"
"11405","066323","奇鋐永豐4A購02","1.70","0.50","1.32","162","9828560","7440000","74.40"
"11405","066327","健策永豐4A購01","1.63","0.51","1.10","544","6419120","5829000","166.54"
"11405","066328","日月光永豐4A購01","0.43","0.26","0.32","20","452560","1382000","34.55"
"11405","066329","訊芯永豐54購01","0.57","0.11","0.18","57","182870","1011000","25.27"
"11405","06632P","滬深2X元大4A售03","1.18","1.06","1.10","5","121900","110000","1.10"
"11405","066330","穎崴永豐48購01","0.18","0.11","0.16","13","19780","121000","15.12"
"11405","066331","華新兆豐47購01","1.02","0.66","0.79","48","1056490","1332000","26.64"
"11405","066332","國巨兆豐47購02","0.04","0.03","0.03","6","3100","100000","2.00"
"11405","066333","英業達兆豐47購01","0.09","0.09","0.09","1","90","1000","0.02"
"11405","066334","聯發科兆豐48購01","0.60","0.29","0.50","7","66810","132000","2.64"
"11405","066335","大立光兆豐48購02","0.27","0.23","0.24","3","9380","38000","0.76"
"11405","066337","京鼎兆豐49購01","0.31","0.21","0.25","13","48400","190000","3.80"
"11405","066339","矽力兆豐47購01","1.00","0.82","0.90","16","336890","373000","7.46"
"11405","06633P","台積電元大47售25","1.41","1.18","1.33","3","39900","30000","1.00"
"11405","066341","矽創兆豐49購01","0.64","0.49","0.59","39","454600","759000","15.18"
"11405","066342","國巨富邦4A購01","0.48","0.37","0.38","5","64600","170000","1.70"
"11405","066343","聯發科富邦49購03","0.43","0.28","0.34","33","456000","1307000","6.53"
"11405","066344","聯發科富邦4B購01","0.64","0.46","0.55","51","1287330","2338000","11.69"
